index,word,fixation_order,samples_duration_in_fixations,total_fixations,total_duration_samples_in_fixation,count_letters,count_fixation_normalized
302,comments,"[196, 198, 200, 202, 204, 206, 208, 210, 212, 214, 216, 218, 220, 222, 224, 226, 228, 230, 232, 234, 236, 238, 240, 242, 244, 246, 248, 250, 252, 254, 256, 258, 260, 262, 264, 266, 268, 270, 272, 274, 276, 278, 280, 282, 284, 286, 288, 290, 292, 294, 296, 298, 300, 302, 304, 306, 308, 310, 312, 314, 316, 318, 320, 322, 324, 326, 328, 330, 332, 334, 336, 338, 340, 342, 344, 346, 348, 350, 352, 354, 356, 358, 360, 362, 364, 366, 368, 370, 372, 374, 376, 378, 380, 382, 384, 386, 388, 390, 392, 394, 396, 398, 400, 402, 404, 406, 408, 410, 412, 414, 416, 418, 420, 422, 424, 426, 428, 430, 432, 434, 436, 438, 440, 442, 444, 446, 448, 450, 452, 454, 456, 458, 460, 462, 464, 466, 468, 470, 472, 474, 476, 478, 480, 482, 484, 486, 488, 973]","{196: 1, 198: 1, 200: 1, 202: 1, 204: 1, 206: 1, 208: 1, 210: 1, 212: 1, 214: 1, 216: 1, 218: 1, 220: 1, 222: 1, 224: 1, 226: 1, 228: 1, 230: 1, 232: 1, 234: 1, 236: 1, 238: 1, 240: 1, 242: 1, 244: 1, 246: 1, 248: 1, 250: 1, 252: 1, 254: 1, 256: 1, 258: 1, 260: 1, 262: 1, 264: 1, 266: 1, 268: 1, 270: 1, 272: 1, 274: 1, 276: 1, 278: 1, 280: 1, 282: 1, 284: 1, 286: 1, 288: 1, 290: 1, 292: 1, 294: 1, 296: 1, 298: 1, 300: 1, 302: 1, 304: 1, 306: 1, 308: 1, 310: 1, 312: 1, 314: 1, 316: 1, 318: 1, 320: 1, 322: 1, 324: 1, 326: 1, 328: 1, 330: 1, 332: 1, 334: 1, 336: 1, 338: 1, 340: 1, 342: 1, 344: 1, 346: 1, 348: 1, 350: 1, 352: 1, 354: 1, 356: 1, 358: 1, 360: 1, 362: 1, 364: 1, 366: 1, 368: 1, 370: 1, 372: 1, 374: 1, 376: 1, 378: 1, 380: 1, 382: 1, 384: 1, 386: 1, 388: 1, 390: 1, 392: 1, 394: 1, 396: 1, 398: 1, 400: 1, 402: 1, 404: 1, 406: 1, 408: 1, 410: 1, 412: 1, 414: 1, 416: 1, 418: 1, 420: 1, 422: 1, 424: 1, 426: 1, 428: 1, 430: 1, 432: 1, 434: 1, 436: 1, 438: 1, 440: 1, 442: 1, 444: 1, 446: 1, 448: 1, 450: 1, 452: 1, 454: 1, 456: 1, 458: 1, 460: 1, 462: 1, 464: 1, 466: 1, 468: 1, 470: 1, 472: 1, 474: 1, 476: 1, 478: 1, 480: 1, 482: 1, 484: 1, 486: 1, 488: 1, 973: 5874}",148,6021,8,752.625
303,had,[],{},0,0,3,0.0
304,``considerably,[],{},0,0,14,0.0
305,weakened,[],{},0,0,8,0.0
306,her,[],{},0,0,3,0.0
307,position.'',[],{},0,0,11,0.0
308,If,[],{},0,0,2,0.0
309,her,[],{},0,0,3,0.0
310,party,[],{},0,0,5,0.0
311,wins,[],{},0,0,4,0.0
312,the,[],{},0,0,3,0.0
313,next,[],{},0,0,4,0.0
314,"election,",[],{},0,0,9,0.0
315,it,[],{},0,0,2,0.0
316,is,[],{},0,0,2,0.0
317,expected,[],{},0,0,8,0.0
318,Mrs.,[],{},0,0,4,0.0
319,Thatcher,[],{},0,0,8,0.0
320,would,[],{},0,0,5,0.0
321,step,[],{},0,0,4,0.0
322,down,[],{},0,0,4,0.0
323,before,[],{},0,0,6,0.0
324,her,[],{},0,0,3,0.0
325,term,[],{},0,0,4,0.0
326,ends,[],{},0,0,4,0.0
327,to,[],{},0,0,2,0.0
328,allow,[],{},0,0,5,0.0
329,her,[],{},0,0,3,0.0
330,successor,[],{},0,0,9,0.0
331,to,[],{},0,0,2,0.0
332,choose,[],{},0,0,6,0.0
333,a,[],{},0,0,1,0.0
334,time,[],{},0,0,4,0.0
335,to,[],{},0,0,2,0.0
336,call,[],{},0,0,4,0.0
337,a,[],{},0,0,1,0.0
338,new,[],{},0,0,3,0.0
339,election.,[],{},0,0,9,0.0
340,``My,[],{},0,0,4,0.0
341,guess,[],{},0,0,5,0.0
342,is,[],{},0,0,2,0.0
343,that,[],{},0,0,4,0.0
344,the,[],{},0,0,3,0.0
345,Tory,[],{},0,0,4,0.0
346,party,[],{},0,0,5,0.0
347,will,[],{},0,0,4,0.0
348,want,[],{},0,0,4,0.0
349,someone,[],{},0,0,7,0.0
350,as,[],{},0,0,2,0.0
351,leader,[],{},0,0,6,0.0
352,who,[],{},0,0,3,0.0
353,could,[],{},0,0,5,0.0
354,take,[],{},0,0,4,0.0
355,them,[],{},0,0,4,0.0
356,through,[],{},0,0,7,0.0
357,the,[],{},0,0,3,0.0
358,next,[],{},0,0,4,0.0
359,"Parliament,''",[],{},0,0,13,0.0
360,Callaghan,[],{},0,0,9,0.0
361,said.,[],{},0,0,5,0.0
362,If,[],{},0,0,2,0.0
363,Mrs.,[],{},0,0,4,0.0
364,Thatcher,[],{},0,0,8,0.0
365,resigns,[],{},0,0,7,0.0
366,while,[],{},0,0,5,0.0
367,in,[],{},0,0,2,0.0
368,"office,",[],{},0,0,7,0.0
369,her,[],{},0,0,3,0.0
370,successor,[],{},0,0,9,0.0
371,elected,[],{},0,0,7,0.0
372,by,[],{},0,0,2,0.0
373,the,[],{},0,0,3,0.0
374,party,[],{},0,0,5,0.0
375,automatically,[],{},0,0,13,0.0
376,becomes,[],{},0,0,7,0.0
377,prime,[],{},0,0,5,0.0
378,minister,[],{},0,0,8,0.0
379,with,[],{},0,0,4,0.0
380,approval,[],{},0,0,8,0.0
381,of,[],{},0,0,2,0.0
382,Queen,[],{},0,0,5,0.0
383,Elizabeth,[],{},0,0,9,0.0
384,"II,",[],{},0,0,3,0.0
385,but,[],{},0,0,3,0.0
386,convention,[],{},0,0,10,0.0
387,dictates,[],{},0,0,8,0.0
388,that,[],{},0,0,4,0.0
389,he,[],{},0,0,2,0.0
390,or,[],{},0,0,2,0.0
391,she,[],{},0,0,3,0.0
392,seek,[],{},0,0,4,0.0
393,a,[],{},0,0,1,0.0
394,mandate,[],{},0,0,7,0.0
395,in,[],{},0,0,2,0.0
396,a,[],{},0,0,1,0.0
397,general,[],{},0,0,7,0.0
398,election,[],{},0,0,8,0.0
399,as,[],{},0,0,2,0.0
400,soon,[],{},0,0,4,0.0
401,as,[],{},0,0,2,0.0
402,possible.,[],{},0,0,9,0.0
403,The,[],{},0,0,3,0.0
404,Sunday,[],{},0,0,6,0.0
405,Times,[],{},0,0,5,0.0
406,speculated,[],{},0,0,10,0.0
407,she,[],{},0,0,3,0.0
408,would,[],{},0,0,5,0.0
409,step,[],{},0,0,4,0.0
410,down,[],{},0,0,4,0.0
411,by,[],{},0,0,2,0.0
412,1994.,[],{},0,0,5,0.0
413,Mrs.,[],{},0,0,4,0.0
414,Thatcher,[],{},0,0,8,0.0
415,would,[],{},0,0,5,0.0
416,celebrate,[],{},0,0,9,0.0
417,her,[],{},0,0,3,0.0
418,69th,[],{},0,0,4,0.0
419,birthday,[],{},0,0,8,0.0
420,that,[],{},0,0,4,0.0
421,year,[],{},0,0,4,0.0
422,and,[],{},0,0,3,0.0
423,her,[],{},0,0,3,0.0
424,"husband,",[],{},0,0,8,0.0
425,"Denis,",[],{},0,0,6,0.0
426,will,[],{},0,0,4,0.0
427,be,[],{},0,0,2,0.0
428,79,[],{},0,0,2,0.0
429,and,[],{},0,0,3,0.0
430,``his,[],{},0,0,5,0.0
431,age,[],{},0,0,3,0.0
432,may,[],{},0,0,3,0.0
433,have,[],{},0,0,4,0.0
434,been,[],{},0,0,4,0.0
435,a,[],{},0,0,1,0.0
436,factor,[],{},0,0,6,0.0
437,in,[],{},0,0,2,0.0
438,her,[],{},0,0,3,0.0
439,"decision,''",[],{},0,0,11,0.0
440,the,[],{},0,0,3,0.0
441,newspaper,[],{},0,0,9,0.0
442,said.,[],{},0,0,5,0.0
443,The,[],{},0,0,3,0.0
444,newspaper,[],{},0,0,9,0.0
445,predicted,[],{},0,0,9,0.0
446,the,[],{},0,0,3,0.0
447,opposition,[],{},0,0,10,0.0
448,Labor,[],{},0,0,5,0.0
449,Party,[],{},0,0,5,0.0
450,will,[],{},0,0,4,0.0
451,try,[],{},0,0,3,0.0
452,to,[],{},0,0,2,0.0
453,promote,[],{},0,0,7,0.0
454,leader,[],{},0,0,6,0.0
455,Neil,[],{},0,0,4,0.0
456,Kinnock,[],{},0,0,7,0.0
457,as,[],{},0,0,2,0.0
458,``the,[],{},0,0,5,0.0
459,occupant-in-waiting,[],{},0,0,19,0.0
460,of,[],{},0,0,2,0.0
461,10,[],{},0,0,2,0.0
462,Downing,[],{},0,0,7,0.0
463,"St.,",[],{},0,0,4,0.0
464,who,[],{},0,0,3,0.0
465,is,[],{},0,0,2,0.0
466,"ready,",[],{},0,0,6,0.0
467,able,[],{},0,0,4,0.0
468,and,[],{},0,0,3,0.0
469,willing,[],{},0,0,7,0.0
470,to,[],{},0,0,2,0.0
471,complete,[],{},0,0,8,0.0
472,a,[],{},0,0,1,0.0
473,full,[],{},0,0,4,0.0
474,term.'',[],{},0,0,7,0.0
475,Kinnock,[],{},0,0,7,0.0
476,called,[],{},0,0,6,0.0
477,Mrs.,[],{},0,0,4,0.0
478,Thatcher's,[],{},0,0,10,0.0
479,comments,[],{},0,0,8,0.0
480,``the,[],{},0,0,5,0.0
481,interview,[],{},0,0,9,0.0
482,of,[],{},0,0,2,0.0
483,someone,[],{},0,0,7,0.0
484,preparing,[],{},0,0,9,0.0
485,herself,[],{},0,0,7,0.0
486,for,[],{},0,0,3,0.0
487,quitting.,[],{},0,0,9,0.0
488,"Mentally,",[],{},0,0,9,0.0
489,Margaret,[],{},0,0,8,0.0
490,Thatcher,[],{},0,0,8,0.0
491,is,[],{},0,0,2,0.0
492,preparing,[],{},0,0,9,0.0
493,herself,[],{},0,0,7,0.0
494,for,[],{},0,0,3,0.0
495,packing,[],{},0,0,7,0.0
496,her,[],{},0,0,3,0.0
497,bags.'',[],{},0,0,7,0.0
498,In,[],{},0,0,2,0.0
499,an,[],{},0,0,2,0.0
500,editorial,[],{},0,0,9,0.0
501,"today,",[],{},0,0,6,0.0
502,the,[],{},0,0,3,0.0
503,pro-Thatcher,[],{},0,0,12,0.0
504,Daily,[],{},0,0,5,0.0
505,Telegraph,[],{},0,0,9,0.0
506,said,[],{},0,0,4,0.0
507,Mrs.,[],{},0,0,4,0.0
508,Thatcher,[],{},0,0,8,0.0
509,was,[],{},0,0,3,0.0
510,merely,[],{},0,0,6,0.0
511,stating,[],{},0,0,7,0.0
512,the,[],{},0,0,3,0.0
513,obvious,[],{},0,0,7,0.0
514,by,[],{},0,0,2,0.0
515,indicating,[],{},0,0,10,0.0
516,she,[],{},0,0,3,0.0
517,would,[],{},0,0,5,0.0
518,not,[],{},0,0,3,0.0
519,seek,[],{},0,0,4,0.0
520,a,[],{},0,0,1,0.0
521,fifth,[],{},0,0,5,0.0
522,term.,[],{},0,0,5,0.0
523,``Even,[],{},0,0,6,0.0
524,were,[],{},0,0,4,0.0
525,she,[],{},0,0,3,0.0
526,not,[],{},0,0,3,0.0
527,to,[],{},0,0,2,0.0
528,fight,[],{},0,0,5,0.0
529,a,[],{},0,0,1,0.0
530,fifth,[],{},0,0,5,0.0
531,"election,",[],{},0,0,9,0.0
532,Mrs.,[],{},0,0,4,0.0
533,Thatcher,[],{},0,0,8,0.0
534,could,[],{},0,0,5,0.0
535,yet,[],{},0,0,3,0.0
536,enjoy,[],{},0,0,5,0.0
537,seven,[],{},0,0,5,0.0
538,more,[],{},0,0,4,0.0
539,years,[],{},0,0,5,0.0
540,in,[],{},0,0,2,0.0
541,"charge,''",[],{},0,0,9,0.0
542,it,[],{},0,0,2,0.0
543,said.,[],{},0,0,5,0.0
544,``By,[],{},0,0,4,0.0
545,then,[],{},0,0,4,0.0
546,she,[],{},0,0,3,0.0
547,would,[],{},0,0,5,0.0
548,be,[],{},0,0,2,0.0
549,in,[],{},0,0,2,0.0
550,her,[],{},0,0,3,0.0
551,"70s,",[],{},0,0,4,0.0
552,and,[],{},0,0,3,0.0
553,her,[],{},0,0,3,0.0
554,devoted,[],{},0,0,7,0.0
555,husband,[],{},0,0,7,0.0
556,a,[],{},0,0,1,0.0
557,decade,[],{},0,0,6,0.0
558,older,[],{},0,0,5,0.0
559,...,[],{},0,0,3,0.0
560,"Nonetheless,",[],{},0,0,12,0.0
561,what,[],{},0,0,4,0.0
562,other,[],{},0,0,5,0.0
563,politician,[],{},0,0,10,0.0
564,would,[],{},0,0,5,0.0
565,be,[],{},0,0,2,0.0
566,expected,[],{},0,0,8,0.0
567,to,[],{},0,0,2,0.0
568,entertain,[],{},0,0,9,0.0
569,an,[],{},0,0,2,0.0
570,inquiry,[],{},0,0,7,0.0
571,about,[],{},0,0,5,0.0
572,his,[],{},0,0,3,0.0
573,or,[],{},0,0,2,0.0
574,her,[],{},0,0,3,0.0
575,intentions,[],{},0,0,10,0.0
576,in,[],{},0,0,2,0.0
577,seven,[],{},0,0,5,0.0
578,years,[],{},0,0,5,0.0
579,time?,[],{},0,0,5,0.0
580,And,[],{},0,0,3,0.0
581,can,[],{},0,0,3,0.0
582,it,[],{},0,0,2,0.0
583,really,[],{},0,0,6,0.0
584,be,[],{},0,0,2,0.0
585,a,[],{},0,0,1,0.0
586,cause,[],{},0,0,5,0.0
587,for,[],{},0,0,3,0.0
588,astonishment,[],{},0,0,12,0.0
589,that,[],{},0,0,4,0.0
590,Mrs.,[],{},0,0,4,0.0
591,Thatcher,[],{},0,0,8,0.0
592,is,[],{},0,0,2,0.0
593,unwilling,[],{},0,0,9,0.0
594,to,[],{},0,0,2,0.0
595,commit,[],{},0,0,6,0.0
596,herself,[],{},0,0,7,0.0
597,to,[],{},0,0,2,0.0
598,political,[],{},0,0,9,0.0
599,activity,[],{},0,0,8,0.0
600,in,[],{},0,0,2,0.0
601,her,[],{},0,0,3,0.0
602,mid-70s,[],{},0,0,7,0.0
603,and,[],{},0,0,3,0.0
604,beyond?'',[],{},0,0,9,0.0
